redshift,stellar_mass,deVRad_r,deVAB_r,expRad_r,expAB_r,class,class_label
0.077745,11.381691,9.094866,0.627961,4.484983,0.632063,0,elliptical
0.019968,9.776397,1.1741,0.934146,0.859111,0.958077,0,elliptical
0.176699,11.245715,2.49272,0.297816,1.616698,0.35821,1,spiral
0.178629,11.366482,1.976069,0.87976,1.191284,0.858913,0,elliptical
0.164834,10.945506,6.107662,0.499958,3.013663,0.516557,1,spiral
0.085157,10.655996,7.760753,0.302519,3.857616,0.325758,1,spiral
0.246119,11.406331,1.594621,0.740007,1.016938,0.762105,0,elliptical
0.182297,11.569928,2.977536,0.885458,1.832542,0.865879,0,elliptical
0.172449,10.808747,6.666697,0.793889,2.832492,0.815538,1,spiral
0.069357,9.89065,4.15347,0.457222,2.197955,0.522688,1,spiral
0.099693,10.997642,7.608586,0.232249,3.661178,0.312244,1,spiral
0.126264,10.93113,1.3824,0.999366,0.989438,0.999905,0,elliptical
0.07582,10.466691,7.108107,0.861796,3.064479,0.887901,1,spiral
0.038599,10.165586,3.664861,0.805309,2.480951,0.753695,1,spiral
0.116557,11.324672,3.563873,0.936313,1.97041,0.938524,0,elliptical
0.110381,10.633359,6.04057,0.799953,2.709628,0.826871,1,spiral
0.109706,11.121997,4.362248,0.400016,2.457348,0.434364,1,spiral
0.114226,10.279908,5.760691,0.450001,2.675165,0.487308,1,spiral
0.112109,11.444846,3.917287,0.745512,2.309836,0.726153,0,elliptical
0.079435,10.803509,8.867272,0.199649,4.821839,0.209973,1,spiral
0.021232,9.480527,19.639849,0.631953,7.173671,0.625969,1,spiral
0.104069,10.841171,2.404795,0.75371,1.505689,0.72881,1,spiral
0.248956,11.979653,6.452606,0.616508,2.929153,0.633127,0,elliptical
0.09244,11.410531,4.256206,0.624007,2.839768,0.606076,0,elliptical
0.076988,10.519815,6.349518,0.449988,2.961983,0.470297,1,spiral
0.157993,11.463558,3.624784,0.857749,1.896215,0.87153,0,elliptical
0.167524,11.28126,2.212257,0.818237,1.264644,0.838296,0,elliptical
0.275578,11.765964,3.153238,0.899922,1.510613,0.876425,0,elliptical
0.235651,11.534711,1.911686,0.852295,1.225112,0.788702,0,elliptical
0.060579,10.297903,13.064902,0.942375,5.349909,0.887072,1,spiral
0.202854,11.45838,2.856356,0.802674,1.542298,0.815911,0,elliptical
0.134911,10.582225,5.077014,0.300001,2.53437,0.367136,1,spiral
0.114293,10.767801,1.478409,0.359469,1.253117,0.418552,1,spiral
0.112694,10.618131,5.213601,0.495426,2.56445,0.536919,1,spiral
0.112995,11.501542,4.802311,0.87375,2.848699,0.855742,0,elliptical
0.095147,10.557421,2.296987,0.770199,1.50883,0.735215,1,spiral
0.063923,9.500636,9.739506,0.219513,3.950297,0.267751,1,spiral
0.095514,10.550509,6.368166,0.750028,2.817591,0.798723,1,spiral
0.13824,10.788911,5.035107,0.974866,2.377657,0.996931,1,spiral
0.022994,9.722631,23.812387,0.752293,8.211401,0.765449,1,spiral
0.089137,10.358552,10.521512,0.182742,4.59041,0.216119,1,spiral
0.153432,10.80601,1.424947,0.712575,1.088983,0.721187,0,elliptical
0.109881,10.483276,5.114695,0.486418,2.546996,0.529202,1,spiral
0.117993,10.465344,1.630862,0.890682,1.213023,0.884225,1,spiral
0.110258,11.14467,5.79206,0.298129,3.170189,0.34207,1,spiral
0.078994,10.496252,1.928636,0.728081,1.460871,0.755897,1,spiral
0.115298,10.46527,10.849379,0.565443,3.560643,0.629065,1,spiral
0.093889,9.967031,8.007027,0.769025,3.420979,0.76452,1,spiral
0.04951,10.186316,11.578767,0.287002,5.245592,0.305461,1,spiral
0.06414,10.753993,8.020925,0.399958,4.544412,0.373492,1,spiral
0.11319,11.180514,3.351487,0.694544,1.922092,0.712794,0,elliptical
0.070367,10.686963,5.157155,0.639291,2.866699,0.626554,1,spiral
0.075,10.443531,7.429211,0.214254,3.89717,0.233008,1,spiral
0.177908,11.079243,3.387237,0.726509,1.844124,0.616943,1,spiral
0.059491,10.768896,7.829599,0.199976,4.094049,0.233202,1,spiral
0.082383,10.177131,3.015255,0.432333,1.732168,0.46657,1,spiral
0.020788,9.920085,8.930666,0.444748,7.415726,0.395646,1,spiral
0.078512,10.612353,8.320398,0.174105,4.428435,0.217794,1,spiral
0.11612,10.29397,9.139886,0.762102,3.122196,0.820811,1,spiral
0.157849,11.593904,5.362691,0.652436,2.82532,0.629586,0,elliptical
0.206442,11.807215,3.573318,0.822224,1.890617,0.828013,0,elliptical
0.082103,10.908574,2.497735,0.853532,1.857805,0.820512,0,elliptical
0.093327,11.215063,3.328337,0.828968,2.226195,0.78336,0,elliptical
0.106818,10.72939,2.377388,0.615557,1.811405,0.6276,1,spiral
0.0899,10.439451,1.567325,0.398271,1.238855,0.459624,1,spiral
0.13835,11.303986,7.943804,0.510178,3.850953,0.510424,1,spiral
0.125976,10.665059,9.961246,0.171459,4.780241,0.218991,1,spiral
0.150638,11.50143,3.877526,0.864031,2.025553,0.890348,0,elliptical
0.029623,9.435315,25.203632,0.364937,8.922145,0.407392,1,spiral
0.090894,10.724115,3.666424,0.419533,2.336448,0.462256,1,spiral
0.079833,11.098442,4.014441,0.692947,2.366438,0.703152,0,elliptical
0.146495,11.024913,2.228984,0.39976,1.544445,0.463036,1,spiral
0.1516,11.340549,10.81427,0.227999,4.659959,0.266964,1,spiral
0.082586,10.130246,4.31581,0.340447,2.696384,0.356332,1,spiral
0.116332,10.473344,6.975016,0.922427,3.01977,0.911964,1,spiral
0.074641,11.037528,4.20918,0.735319,2.37412,0.760621,0,elliptical
0.183699,11.482005,2.564516,0.690381,1.578087,0.726456,0,elliptical
0.100242,10.65872,4.201277,0.420098,2.619975,0.447706,1,spiral
0.124634,11.011879,4.880976,0.203896,2.559,0.265146,1,spiral
0.156468,10.986087,2.261632,0.673048,1.434474,0.585343,1,spiral
0.048245,11.512241,10.325921,0.744312,8.518108,0.720273,0,elliptical
0.15031,10.884693,5.04574,0.495317,2.486233,0.525046,1,spiral
0.06406,11.00316,8.83472,0.308019,4.608621,0.338797,1,spiral
0.083916,10.342906,12.517533,0.707565,4.401055,0.719323,1,spiral
0.123406,10.808239,7.704483,0.324367,3.495252,0.352059,1,spiral
0.113021,10.775242,2.671463,0.309207,1.626379,0.382352,1,spiral
0.117856,11.294252,3.697734,0.968979,2.306229,0.931348,0,elliptical
0.15149,11.19981,4.65325,0.347035,2.671252,0.389145,1,spiral
0.079498,10.240602,5.582146,0.267134,2.936037,0.296009,1,spiral
0.02327,9.451014,19.478094,0.306253,7.79515,0.299999,1,spiral
0.170928,10.912708,3.676451,0.845558,1.954311,0.835738,1,spiral
0.152856,11.027249,2.088178,0.390359,1.507884,0.430466,1,spiral
0.142964,10.908177,4.10608,0.342957,2.333671,0.373048,1,spiral
0.069895,10.584406,18.35008,0.679448,6.572651,0.704517,1,spiral
0.120838,10.929965,6.046861,0.660991,3.519301,0.620212,1,spiral
0.186035,11.526846,2.893707,0.866369,1.835953,0.828065,0,elliptical
0.188459,11.241811,1.748665,0.719188,1.190754,0.742193,0,elliptical
0.073115,10.062172,4.345383,0.490961,2.447062,0.522484,1,spiral
0.147077,11.113362,2.884723,0.419253,1.948007,0.477375,1,spiral
0.110025,11.227537,7.263587,0.376705,3.843821,0.383675,1,spiral
0.110586,10.788024,5.053536,0.370272,2.518723,0.419613,1,spiral
0.189428,11.448099,3.628815,0.744304,1.895816,0.745193,0,elliptical
0.047428,10.519901,2.795626,0.882164,1.601151,0.919205,0,elliptical
0.088931,10.602378,1.334551,0.706546,0.96578,0.670253,0,elliptical
0.133087,11.052037,2.522151,0.213084,1.941913,0.260837,1,spiral
0.083183,11.145812,3.211022,0.678121,2.340499,0.701349,0,elliptical
0.139367,10.699613,5.478209,0.268121,2.915042,0.308309,1,spiral
0.086445,10.590637,5.898802,0.270994,3.172844,0.309521,1,spiral
0.082385,11.186779,5.911761,0.637973,4.417562,0.586226,1,spiral
0.096995,10.866322,3.410056,0.368491,2.068659,0.422253,1,spiral
0.074834,10.979456,3.468508,0.462148,2.318828,0.478465,1,spiral
0.063559,10.242989,8.332223,0.14566,4.287521,0.187988,1,spiral
0.098052,10.009957,10.651418,0.415565,4.114151,0.468793,1,spiral
0.085331,10.477374,9.055777,0.59999,3.909664,0.624489,1,spiral
0.081944,11.156537,4.001842,0.949621,2.334797,0.890268,0,elliptical
0.083347,10.838437,2.680263,0.449995,1.806268,0.473916,1,spiral
0.143964,10.757491,4.343229,0.537445,2.346975,0.540024,1,spiral
0.07978,10.68404,8.260151,0.357924,3.688482,0.378551,1,spiral
0.19203,11.030408,11.621923,0.349945,4.138407,0.386319,1,spiral
0.139986,10.8589,3.014553,0.292076,2.000476,0.335156,1,spiral
0.048334,10.735477,10.588397,0.401032,6.332893,0.355044,1,spiral
0.046149,10.15095,9.887636,0.200134,4.813226,0.229718,1,spiral
0.149469,11.034223,3.334267,0.26202,2.195784,0.299972,1,spiral
0.115266,11.404766,2.156392,0.441945,1.559221,0.442415,0,elliptical
0.082999,10.661975,1.753892,0.28814,1.279206,0.38587,1,spiral
0.11241,10.7924,11.179732,0.822404,4.421973,0.858083,1,spiral
0.236071,11.52426,2.374911,0.877157,1.239974,0.8775,0,elliptical
0.135312,11.633798,4.048522,0.735839,2.067991,0.803129,0,elliptical
0.084876,10.569087,5.155941,0.261547,2.728747,0.30827,1,spiral
0.077736,10.974616,5.905776,0.655651,3.689754,0.577391,1,spiral
0.072117,10.617059,4.758534,0.445172,2.859625,0.444858,1,spiral
0.071796,10.1324,6.416851,0.371383,3.086992,0.407143,1,spiral
0.081068,11.206589,4.227137,0.819754,2.359705,0.826325,0,elliptical
0.078434,10.465756,4.203111,0.891989,2.365975,0.867679,1,spiral
0.096624,10.559458,3.778696,0.802031,2.019367,0.835137,1,spiral
0.082977,10.740529,8.207833,0.622353,4.041423,0.632197,1,spiral
0.138248,11.059592,3.841933,0.6064,2.256649,0.625044,1,spiral
0.107216,10.772121,3.701798,0.271747,2.314249,0.309731,1,spiral
0.189782,11.23952,1.899542,0.833788,1.219595,0.836217,1,spiral
0.081977,9.951266,7.840101,0.233681,3.526564,0.274324,1,spiral
0.126858,11.362189,2.234787,0.698274,1.328408,0.755943,0,elliptical
0.081942,10.215035,6.874153,0.865291,3.118164,0.880777,1,spiral
0.070256,10.568476,9.851434,0.316854,4.922866,0.333328,1,spiral
0.149723,11.028399,1.422927,0.993573,0.989684,0.987044,0,elliptical
0.10466,10.473516,5.966492,0.240831,3.100852,0.283401,1,spiral
0.033483,10.02879,17.983145,0.916411,7.084912,0.886125,1,spiral
0.043292,9.435155,11.736873,0.250006,4.829648,0.270949,1,spiral
0.038285,9.173105,8.184824,0.44526,3.723085,0.463,1,spiral
0.08671,10.359193,1.57213,0.342483,1.271281,0.404269,1,spiral
0.038911,10.686701,10.166553,0.538856,5.278069,0.532545,1,spiral
0.081325,10.691975,5.458826,0.277696,3.056472,0.323413,1,spiral
0.099249,10.481276,2.647083,0.356037,1.758596,0.405091,1,spiral
0.099387,10.972032,5.273041,0.263038,2.721718,0.343,1,spiral
0.047957,9.722739,9.729479,0.199967,4.353456,0.210078,1,spiral
0.178036,11.13984,4.156444,0.321936,2.384593,0.359086,1,spiral
0.063725,10.672269,8.459193,0.558212,4.339637,0.561375,1,spiral
0.084177,11.059049,8.171228,0.584436,4.144121,0.620053,1,spiral
0.143048,11.422215,3.127527,0.777304,1.924339,0.772356,0,elliptical
0.087338,10.988204,14.349823,0.62534,6.279696,0.638663,1,spiral
0.123227,10.338868,9.491827,0.641405,3.569583,0.684541,1,spiral
0.099644,10.781212,7.939155,0.325972,3.750422,0.340157,1,spiral
0.089971,11.040286,6.229714,0.833048,3.044073,0.816389,1,spiral
0.114491,11.28793,11.736703,0.181788,5.776216,0.172411,1,spiral
0.1129,11.440484,3.650074,0.927474,1.992992,0.934914,0,elliptical
0.072134,10.902038,2.257539,0.740152,1.805122,0.716399,0,elliptical
0.045722,9.349018,11.193063,0.340463,4.371148,0.386016,1,spiral
0.131615,11.050131,2.397329,0.395091,1.548146,0.468458,1,spiral
0.071007,10.689917,3.295908,0.302365,2.121246,0.350644,1,spiral
0.082025,10.070605,4.986074,0.612364,2.540725,0.62975,1,spiral
0.070351,10.92751,3.048649,0.959502,2.224236,0.910333,0,elliptical
0.064095,10.419759,15.353435,0.131538,6.671711,0.149991,1,spiral
0.063176,10.086746,7.630669,0.298171,3.599285,0.327955,1,spiral
0.112067,11.119525,5.359291,0.199997,2.645789,0.254846,1,spiral
0.039471,11.356596,18.51568,0.855717,13.772754,0.870382,1,spiral
0.185015,11.511683,2.692015,0.861608,1.505251,0.842412,0,elliptical
0.184692,11.819827,8.420037,0.701548,3.524014,0.685933,0,elliptical
0.184138,10.658681,1.856089,0.944875,1.214076,0.922672,1,spiral
0.106254,10.417567,4.519939,0.758895,2.252173,0.746177,1,spiral
0.079585,10.593342,4.359797,0.449898,2.446432,0.477058,1,spiral
0.067021,10.90107,6.031669,0.630752,3.614733,0.5209,1,spiral
0.098226,10.746424,1.493255,0.372315,1.292944,0.415126,0,elliptical
0.088765,10.573076,5.538548,0.161724,3.289173,0.208052,1,spiral
0.124236,10.627732,2.560751,0.580697,1.780611,0.6176,1,spiral
0.067201,10.394554,7.332666,0.315916,3.258734,0.364529,1,spiral
0.080623,10.425191,3.485816,0.472875,2.083528,0.523637,1,spiral
0.171643,10.973637,4.696194,0.569599,2.375908,0.624082,1,spiral
0.113122,10.591274,8.162661,0.272866,3.807853,0.314512,1,spiral
0.211201,11.02035,6.369977,0.580778,2.55924,0.65981,1,spiral
0.141583,10.897223,3.953681,0.408009,2.229907,0.438626,1,spiral
0.074401,11.252475,3.916629,0.914335,2.389003,0.887826,0,elliptical
0.063692,11.091809,3.430364,0.644057,2.359833,0.622204,0,elliptical
0.074691,10.667736,10.232848,0.658282,4.667349,0.631813,1,spiral
0.111356,10.82809,5.81689,0.278803,2.727586,0.32386,1,spiral
0.183188,11.378737,5.558065,0.667919,2.416268,0.702881,0,elliptical
0.099626,10.654875,3.777998,0.889958,1.98938,0.883263,1,spiral
0.14381,10.711862,4.54347,0.448669,2.367874,0.462435,1,spiral
0.024941,8.684201,23.026283,0.150019,8.746773,0.178038,1,spiral
0.071303,10.938441,1.984627,0.915144,1.525707,0.873376,0,elliptical
0.07919,10.696737,3.285726,0.239432,2.146756,0.311179,1,spiral
0.046872,9.575286,5.231516,0.949975,2.455759,0.963255,1,spiral
0.242184,11.581288,5.426796,0.67461,2.097656,0.723023,0,elliptical
0.082123,11.20726,17.108191,0.359937,7.901263,0.351895,1,spiral
0.046609,10.692058,4.814565,0.904411,2.964427,0.878205,0,elliptical
0.088909,10.499964,2.577933,0.930992,1.518411,0.929219,1,spiral
0.080794,10.466978,8.347913,0.587833,3.986651,0.571151,1,spiral
0.083356,11.025602,2.813301,0.840337,1.858077,0.816678,0,elliptical
0.054476,10.581777,11.250251,0.749851,5.210299,0.775245,1,spiral
0.083,11.116167,3.873354,0.760993,2.075791,0.823337,0,elliptical
0.149713,10.665575,3.968849,0.624288,2.100123,0.646606,1,spiral
0.105555,11.122093,2.445282,0.905505,1.537504,0.919445,0,elliptical
0.061899,10.330207,10.705331,0.495086,4.426147,0.503212,1,spiral
0.176312,11.59936,4.637799,0.684794,2.257774,0.689052,0,elliptical
0.147581,11.085032,5.249091,0.46746,2.712917,0.489899,1,spiral
0.130865,11.059456,1.789676,0.998761,1.20521,0.961192,0,elliptical
0.106697,10.775723,4.413673,0.422041,2.417196,0.461346,1,spiral
0.099746,10.939769,3.37695,0.288059,2.038297,0.347457,1,spiral
0.057577,10.424891,7.937799,0.349975,3.998975,0.35645,1,spiral
0.072521,10.206035,10.617215,0.12413,4.978968,0.170099,1,spiral
0.142806,10.891073,6.283143,0.263043,3.004028,0.316666,1,spiral
0.073263,10.372331,7.03408,0.544884,3.292757,0.58908,1,spiral
0.064266,10.303862,11.34654,0.744536,4.506565,0.753217,1,spiral
0.061496,10.903118,14.314724,0.278771,7.261795,0.256556,1,spiral
0.144971,11.361968,4.540504,0.265062,2.340621,0.311585,1,spiral
0.024182,8.568827,18.191515,0.341223,6.568909,0.353665,1,spiral
0.100295,10.676496,6.977751,0.205566,3.708205,0.241691,1,spiral
0.156064,10.986189,2.261255,0.565291,1.273981,0.528947,1,spiral
0.028983,10.587634,6.06432,0.821496,3.613394,0.822722,0,elliptical
0.195696,11.062545,1.172765,0.906417,0.802853,0.913486,0,elliptical
0.093209,10.630484,8.408162,0.2,4.358584,0.209487,1,spiral
0.08451,11.218413,3.809574,0.598229,2.045791,0.627287,0,elliptical
0.035873,10.549958,4.70772,0.83672,2.54428,0.87222,0,elliptical
0.051878,10.525241,4.562774,0.269721,3.010519,0.304861,1,spiral
0.097581,10.114518,4.654884,0.788758,2.217309,0.795509,1,spiral
0.104743,10.805947,3.656321,0.972611,2.03997,0.965082,1,spiral
0.176688,10.777205,5.120086,0.449991,2.507124,0.500001,1,spiral
0.189523,11.132585,8.936482,0.364802,4.070314,0.389041,1,spiral
0.084205,10.577725,3.426269,0.265289,2.090119,0.335761,1,spiral
0.190718,11.484723,4.81781,0.737399,2.350978,0.763683,0,elliptical
0.07051,10.707733,3.221731,0.513904,2.256724,0.568135,1,spiral
0.061052,10.491502,1.865419,0.93838,1.31318,0.942019,0,elliptical
0.028407,8.854732,19.124157,0.35463,6.532176,0.400027,1,spiral
0.0322,8.983148,19.11244,0.176491,6.37996,0.218053,1,spiral
0.152723,11.18734,2.426992,0.73894,1.320518,0.791486,0,elliptical
0.130287,10.559801,4.808025,0.308598,2.511914,0.35258,1,spiral
0.038993,10.60879,2.98634,0.83998,2.395494,0.851128,0,elliptical
0.132853,10.776646,3.297842,0.393089,1.998469,0.427499,1,spiral
0.074168,10.328863,8.341727,0.544252,3.669235,0.534783,1,spiral
0.096362,10.511321,6.608695,0.432044,3.091799,0.458378,1,spiral
0.110596,10.779144,1.52667,0.444463,1.205417,0.470673,1,spiral
0.113151,10.701833,10.086107,0.346086,4.160715,0.370325,1,spiral
0.098107,10.293784,8.413444,0.29998,3.886396,0.341716,1,spiral
0.117896,10.499374,16.035881,0.125483,6.592981,0.161014,1,spiral
0.104973,10.84911,8.262282,0.440409,3.941948,0.441497,1,spiral
0.025775,9.647202,12.32268,0.413391,5.66074,0.412454,1,spiral
0.026807,9.966545,19.707626,0.24999,8.436006,0.241467,1,spiral
0.121217,10.848667,5.115633,0.571575,2.585332,0.611149,1,spiral
0.131635,10.823903,6.568113,0.362436,3.29579,0.394163,1,spiral
0.077227,10.384027,7.666514,0.176017,4.23554,0.192481,1,spiral
0.184162,10.997787,5.368402,0.377826,2.708711,0.416488,1,spiral
0.111784,11.141372,6.243974,0.65922,3.557524,0.623742,1,spiral
0.065825,11.231364,10.073748,0.649952,5.763126,0.577973,1,spiral
0.060615,9.66835,5.99247,0.696372,2.513361,0.763104,1,spiral
0.079795,11.144509,18.235735,0.803075,7.586736,0.80691,1,spiral
0.10005,10.109584,9.88774,0.728831,3.649601,0.736217,1,spiral
